  0%|                                                      | 0/500 [00:00<?, ?it/s]
{'loss': 0.0, 'grad_norm': 0.29477596282958984, 'learning_rate': 7.000000000000001e-07, 'num_tokens': 400896.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.6906132698059082, 'rewards/llmsr_reward_function/std': 0.4302210211753845, 'reward': 0.6906132698059082, 'reward_std': 0.4302210211753845, 'frac_reward_zero_std': 0.0, 'kl': 0.00014500696488539688, 'clip_ratio': 0.0, 'epoch': 0.5}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.000045
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968518
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.999275
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968964
Computed reward for completion: 0.969000
Computed reward for completion: 0.969009
Computed reward for completion: 0.010000
Computed reward for completion: 0.993293
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969009
Computed reward for completion: 0.968438
Computed reward for completion: 0.968529
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968689
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.969257
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969163
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.967871
Computed reward for completion: 0.968689
Computed reward for completion: 0.010000
Computed reward for completion: 0.967871
Computed reward for completion: 0.969000
Computed reward for completion: 0.968401
Computed reward for completion: 0.968645
Computed reward for completion: 0.968683
Computed reward for completion: 0.874776
Computed reward for completion: 0.968441
Computed reward for completion: 0.010000
Computed reward for completion: 0.969009
Computed reward for completion: 0.968592
Computed reward for completion: 0.968789
Computed reward for completion: 0.968512
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
LLM-SR rewards: ['0.0000', '0.0100', '0.9686', '0.9685', '0.9690', '0.0100', '0.9685', '0.0100', '0.0100', '0.9686', '0.9993', '0.9686', '0.0100', '0.9690', '0.0100', '0.9690', '0.0100', '0.9686', '0.9685', '0.9690', '0.0100', '0.9690', '0.9690', '0.9690', '0.0100', '0.9933', '0.0100', '0.0100', '0.9690', '0.9684', '0.9685', '0.9690', '0.9685', '0.9687', '0.9686', '0.0100', '0.9693', '0.0100', '0.9690', '0.9686', '0.9692', '0.0100', '0.0100', '0.9690', '0.9679', '0.9687', '0.0100', '0.9679', '0.9690', '0.9684', '0.9686', '0.9687', '0.8748', '0.9684', '0.0100', '0.9690', '0.9686', '0.9688', '0.9685', '0.9690', '0.0100', '0.9686', '0.0100', '0.9685']
Reward statistics - Mean: 0.6684, Std: 0.4444, Min: 0.0000, Max: 0.9993
{'loss': 0.0, 'grad_norm': 0.30282720923423767, 'learning_rate': 8.000000000000001e-07, 'num_tokens': 451008.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.6683540344238281, 'rewards/llmsr_reward_function/std': 0.44789406657218933, 'reward': 0.6683540344238281, 'reward_std': 0.44789406657218933, 'frac_reward_zero_std': 0.0, 'kl': 0.00016828568550408818, 'clip_ratio': 0.0, 'epoch': 0.56}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.010000
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.968689
Computed reward for completion: 0.968613
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.969163
Computed reward for completion: 0.968592
Computed reward for completion: 0.969009
Computed reward for completion: 0.968585
Computed reward for completion: 0.848761
Computed reward for completion: 0.010000
Computed reward for completion: 0.968557
Computed reward for completion: 0.010000
Computed reward for completion: 0.968811
Computed reward for completion: 0.963259
Computed reward for completion: 0.999275
Computed reward for completion: 0.968592
Computed reward for completion: 0.968574
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969093
Computed reward for completion: 0.968594
Computed reward for completion: 0.010000
Computed reward for completion: 0.961206
Computed reward for completion: 0.969069
Computed reward for completion: 0.848717
Computed reward for completion: 0.968701
Computed reward for completion: 0.848734
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969163
Computed reward for completion: 0.968592
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968645
Computed reward for completion: 0.968633
Computed reward for completion: 0.968866
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968512
Computed reward for completion: 0.010000
Computed reward for completion: 0.848969
Computed reward for completion: 0.969000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.968689
Computed reward for completion: 0.848766
Computed reward for completion: 0.968518
Computed reward for completion: 0.968571
Computed reward for completion: 0.969163
Computed reward for completion: 0.968512
LLM-SR rewards: ['0.0100', '0.9686', '0.0100', '0.9687', '0.9686', '0.0100', '0.9685', '0.9692', '0.9686', '0.9690', '0.9686', '0.8488', '0.0100', '0.9686', '0.0100', '0.9688', '0.9633', '0.9993', '0.9686', '0.9686', '0.9690', '0.9686', '0.9691', '0.9686', '0.0100', '0.9612', '0.9691', '0.8487', '0.9687', '0.8487', '0.9686', '0.9690', '0.0100', '0.9692', '0.9686', '0.9686', '0.9690', '0.0100', '0.9685', '0.9686', '0.0100', '0.0100', '0.9686', '0.9686', '0.9689', '0.9690', '0.9685', '0.9685', '0.0100', '0.8490', '0.9690', '0.9690', '0.9686', '0.9690', '0.0100', '0.9685', '0.9686', '0.0100', '0.9687', '0.8488', '0.9685', '0.9686', '0.9692', '0.9685']
Reward statistics - Mean: 0.7649, Std: 0.3825, Min: 0.0100, Max: 0.9993
{'loss': 0.0, 'grad_norm': 0.25725463032722473, 'learning_rate': 9.000000000000001e-07, 'num_tokens': 501120.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.7648966312408447, 'rewards/llmsr_reward_function/std': 0.3855113685131073, 'reward': 0.7648966312408447, 'reward_std': 0.3855113387107849, 'frac_reward_zero_std': 0.0, 'kl': 0.00014376904255186673, 'clip_ratio': 0.0, 'epoch': 0.62}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969000
Computed reward for completion: 0.968555
Computed reward for completion: 0.969163
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.970964
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968512
Computed reward for completion: 0.377076
Computed reward for completion: 0.967871
Computed reward for completion: 0.010000
Computed reward for completion: 0.968811
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.000045
Computed reward for completion: 0.848766
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
Computed reward for completion: 0.010000
Computed reward for completion: 0.906695
Computed reward for completion: 0.968574
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.968581
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.969257
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969009
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969009
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.961591
Computed reward for completion: 0.968592
Computed reward for completion: 0.968594
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.970462
Computed reward for completion: 0.968512
Computed reward for completion: 0.968516
Computed reward for completion: 0.968512
Computed reward for completion: 0.999656
Computed reward for completion: 0.010000
Computed reward for completion: 0.969009
Computed reward for completion: 0.010000
Computed reward for completion: 0.010000
Computed reward for completion: 0.969000
Computed reward for completion: 0.825257
Computed reward for completion: 0.968592
Computed reward for completion: 0.968512
LLM-SR rewards: ['0.9690', '0.9686', '0.9692', '0.0100', '0.9690', '0.9686', '0.9710', '0.9686', '0.0100', '0.9690', '0.9685', '0.3771', '0.9679', '0.0100', '0.9688', '0.0100', '0.9685', '0.0000', '0.8488', '0.9690', '0.0100', '0.0100', '0.9685', '0.0100', '0.9067', '0.9686', '0.0100', '0.9690', '0.9686', '0.9690', '0.9686', '0.9693', '0.9690', '0.0100', '0.9690', '0.9690', '0.9686', '0.0100', '0.9690', '0.0100', '0.0100', '0.9690', '0.0100', '0.0100', '0.9690', '0.9616', '0.9686', '0.9686', '0.9686', '0.0100', '0.9690', '0.9705', '0.9685', '0.9685', '0.9685', '0.9997', '0.0100', '0.9690', '0.0100', '0.0100', '0.9690', '0.8253', '0.9686', '0.9685']
Reward statistics - Mean: 0.6701, Std: 0.4360, Min: 0.0000, Max: 0.9997
{'loss': 0.0, 'grad_norm': 0.2611934542655945, 'learning_rate': 1.0000000000000002e-06, 'num_tokens': 551232.0, 'completions/mean_length': 512.0, 'completions/min_length': 512.0, 'completions/max_length': 512.0, 'completions/clipped_ratio': 1.0, 'completions/mean_terminated_length': 0.0, 'completions/min_terminated_length': 0.0, 'completions/max_terminated_length': 0.0, 'rewards/llmsr_reward_function/mean': 0.6700730323791504, 'rewards/llmsr_reward_function/std': 0.43941959738731384, 'reward': 0.6700730323791504, 'reward_std': 0.43941959738731384, 'frac_reward_zero_std': 0.0, 'kl': 0.00014826018741587177, 'clip_ratio': 0.0, 'epoch': 0.69}
=== LLMSR REWARD FUNCTION CALLED ===
Prompts: 64, Completions: 64
Computed reward for completion: 0.969000
Computed reward for completion: 0.968592
Computed reward for completion: 0.010000
Computed reward for completion: 0.968512
